82.7,51.381
82.75,51.462
82.8,51.703
82.85,51.896
82.9,52.429
82.95,53.8
83.0,54.703
83.05,55.072
83.1,54.544
83.15,53.609
83.2,52.591
83.25,51.341
83.3,51.021
83.35,50.887
83.4,51.024
83.45,51.165
83.5,51.345
83.55,51.387
83.6,51.337
83.65,51.118
83.7,50.903
83.75,50.587
83.8,50.324
83.85,50.168
83.9,50.148
83.95,50.529
84.0,49.939
84.05,49.29
84.1,48.804
84.15,48.637
84.2,48.83
84.25,49.293
84.3,49.499
84.35,48.772
84.4,48.151
84.45,47.894
84.5,47.969
84.55,48.417
84.6,49.011
84.65,49.382
84.7,49.037
84.75,48.659
84.8,48.52
84.85,48.608
84.9,48.88
84.95,49.156
85.0,49.314
85.05,49.568
85.1,49.824
85.15,49.984
85.2,50.022
85.25,49.904
85.3,49.721
85.35,49.497
85.4,49.197
85.45,48.803
85.5,48.366
85.55,47.896
85.6,47.505
85.65,47.333
85.7,47.314
85.75,47.537
85.8,47.733
85.85,47.862
85.9,48.011
85.95,48.273
86.0,48.481
86.05,48.73
86.1,48.867
86.15,48.878
86.2,48.798
86.25,48.722
86.3,48.651
86.35,48.689
86.4,48.852
86.45,49.053
86.5,49.166
86.55,49.06
86.6,48.845
86.65,48.673
86.7,48.881
86.75,49.123
86.8,49.173
86.85,49.229
86.9,49.197
86.95,49.12
87.0,49.053
87.05,49.083
87.1,49.095
87.15,49.137
87.2,49.227
87.25,49.36
87.3,49.553
87.35,49.692
87.4,49.546
87.45,49.363
